,Entry Time,Entry Price,Direction,Stop Loss,Take Profit,Exit Time,Exit Price,Profit
0,2024-11-01 17:00:00,69920.72,Short,76213.243027209,60873.54310987571,2024-11-01 21:00:00,69263.99,0.939249481412657
1,2024-11-04 20:00:00,67856.01,Long,61749.300780479316,76636.03007885562,2024-11-05 00:00:00,68030.0,0.25641059649691345
2,2024-11-05 01:00:00,68030.0,Long,61907.632530943214,76832.53298071238,2024-11-07 20:00:00,76832.53298071238,12.939192974735231
3,2024-11-07 21:00:00,76431.49,Short,83309.95050253622,66541.87201543455,2024-11-08 06:00:00,75876.0,0.7267815922468673
4,2024-11-12 03:00:00,87694.53,Short,95586.6090487465,76347.56553501292,2024-11-13 12:00:00,87626.96,0.07705155612327523
5,2024-11-13 20:00:00,90193.5,Short,98310.47413377,78523.18898433218,2024-11-14 02:00:00,90104.01,0.09922001031117014
6,2024-11-14 19:00:00,89111.55,Long,81091.94607765359,100641.86541727767,2024-11-15 21:00:00,91678.78,2.880917232390185
7,2024-11-18 01:00:00,89940.0,Long,81845.83962712088,101577.51016147686,2024-11-22 21:00:00,99272.72,10.376606626639983
